,Count,Nouns_Adjectives
6195,2,resident basement
1330,2,cage photo
1323,2,cage house
6190,2,residence secure
6189,2,residence patio
6188,2,residence open
6187,2,residence montana
1328,2,cage pad
6166,2,report information
6165,2,report file
1337,2,cal academy
6136,2,redline singlespeed
1348,2,camera guy
6142,2,reflector tire
6141,2,reflective tape
6140,2,reflection happy
1349,2,camera location
6137,2,reed campus
6135,2,redline rival
6163,2,report detective
1352,2,camera outside
6133,2,red writing
1355,2,camera security
1356,2,camera staff
6130,2,red ultegra
6129,2,red trek
6144,2,rei building
1346,2,camera direction
6146,2,rei nw
6147,2,rei rack
6148,2,rei security
1345,2,camera car
6150,2,reid park
6151,2,release rear
6152,2,release tire
1344,2,camera burgermeister
6154,2,remote key
6156,2,rent car
6157,2,rental car
6158,2,rental house
6159,2,rental property
1341,2,camden yard
6161,2,report camera
6049,2,railing right
1400,2,capitol highway
6528,2,seating area
1501,2,center bart
5947,2,rack road
1497,2,center 00
1498,2,center 40th
5944,2,rack rich
1499,2,center art
1500,2,center ave
5940,2,rack respect
1495,2,cement lock
5939,2,rack resort
5938,2,rack residence
5936,2,rack red
1503,2,center bus
1505,2,center corner
1506,2,center day
5948,2,rack roof
5950,2,rack rv
5930,2,rack powell
1487,2,catholic high
1483,2,cash negotiable
5965,2,rack significant
5963,2,rack shopping
5962,2,rack shopper
5961,2,rack shop
5960,2,rack shimano
1489,2,cctv camera
1494,2,cellar compartment
1490,2,cctv footage
5956,2,rack second
5955,2,rack seattle
1491,2,cedar sinai
1492,2,ceiling beam
1493,2,celeste green
1508,2,center drive
1510,2,center fence
6046,2,railing morning
1535,2,central bakery
1531,2,center sw
5904,2,rack noon
5903,2,rack noma
5902,2,rack nj
1532,2,center time
1533,2,center tower
5898,2,rack neg
1530,2,center street
1536,2,central catholic
5896,2,rack multnomah
5894,2,rack mount
1538,2,central hudson
1539,2,central interstate
5891,2,rack money
5906,2,rack note
1528,2,center security
1511,2,center garage
1520,2,center north
5926,2,rack pnc
1515,2,center lock
5923,2,rack pink
5922,2,rack pier
5921,2,rack photo
1519,2,center multnomah
1522,2,center plaza
1527,2,center safeway
5916,2,rack owner
5915,2,rack overnight
1524,2,center pole
5912,2,rack order
5911,2,rack orange
1525,2,center psu
1482,2,case study
5969,2,rack southeast
1479,2,cascade cycling
6020,2,rack village
6026,2,rack westlake
1421,2,car inside
6024,2,rack weniger
1422,2,car key
1423,2,car likely
1426,2,car meter
1428,2,car mounted
1417,2,car good
6017,2,rack va
6016,2,rack uw
1431,2,car nw
1432,2,car outside
6012,2,rack univ
1437,2,car rake
1418,2,car hitch
6029,2,rack winterhaven
1477,2,carrier car
6038,2,rail secured
1403,2,car adjacent
1404,2,car alarm
6043,2,railing house
6042,2,railing door
1406,2,car ave
1407,2,car big
6037,2,rail lock
6030,2,rack woodstock
6036,2,rail august
6035,2,radon backyard
6034,2,rack ywca
1410,2,car center
1411,2,car cop
1415,2,car friday
1440,2,car scene
1442,2,car storage
1444,2,car subaru
1469,2,carport cable
1466,2,carport alley
5985,2,rack sunrise
5984,2,rack sunday
5983,2,rack suburban
1468,2,carport cabinet
5981,2,rack subaru
1470,2,carport driveway
1445,2,car tbd
5978,2,rack strap
1472,2,carport house
1473,2,carport night
1474,2,carport pole
5974,2,rack steel
5973,2,rack station
1465,2,carport 75th
1464,2,carleton university
1463,2,carl street
1462,2,cargo rack
1459,2,carbon tubeless
1458,2,carbon frame
1455,2,car work
1453,2,car visible
5996,2,rack topeak
1452,2,car view
1450,2,car time
5999,2,rack transit
6002,2,rack trunk
6003,2,rack tuesday
6004,2,rack ua
6005,2,rack uc
1446,2,car theft
1310,2,cafe lock
1309,2,cable witness
1307,2,cable white
1157,2,building person
1153,2,building oregon
6422,2,saucer 30th
6421,2,saturday rack
6420,2,saturday october
6419,2,saturday oct
1156,2,building pearl
1158,2,building piece
6427,2,scene diego
6415,2,saturday lock
1160,2,building pole
6413,2,saturday garage
1163,2,building red
6411,2,saturday december
6410,2,saturday august
6425,2,scaled cage
6428,2,scene evidence
6408,2,saratoga greeley
6438,2,school art
1138,2,building lit
6445,2,school cross
6442,2,school business
6441,2,school brooklyn
1141,2,building local
1144,2,building maintenance
6437,2,school 28th
6429,2,scene helmet
6436,2,schoenfeldt hall
6435,2,schnitzer concert
6434,2,scene wheel
6433,2,scene unopened
1146,2,building metal
1147,2,building middle
6409,2,saturday afternoon
1164,2,building resident
1304,2,cable ubolted
6376,2,safeway blvd
6384,2,safeway woodstock
1179,2,building stolen
6382,2,safeway pearl
6380,2,safeway minute
1185,2,building university
1187,2,building west
6375,2,safe thieve
6386,2,sale stolen
1188,2,building work
6373,2,safe neighborhood
1189,2,building yesterday
6371,2,saddle lock
6370,2,saddle inner
1190,2,bulldog dt
6385,2,sage green
1178,2,building stark
1165,2,building right
1173,2,building southwest
1167,2,building se14th
6920,2,st webster
1169,2,building secured
1171,2,building sign
6400,2,san mateo
6399,2,san marco
6396,2,samaritan hospital
6388,2,salmon downtown
1174,2,building st
6394,2,salvation army
1175,2,building stair
6392,2,salsa rack
1176,2,building staircase
6389,2,salmon rack
1136,2,building kryptonite
1135,2,building key
6449,2,school fence
6499,2,seat bell
1107,2,building ave
6505,2,seat floor
6504,2,seat different
1108,2,building banister
6502,2,seat carbon
1110,2,building black
6498,2,seat basket
1104,2,building 16th
1112,2,building burnside
1116,2,building car
6493,2,season 20th
6492,2,se14th taylor
6491,2,screen porch
6489,2,scratch black
6507,2,seat gel
6510,2,seat large
6450,2,school fernwood
6520,2,seat serial
1093,2,brown white
6526,2,seat wheel
1094,2,brute force
6524,2,seat tire
6522,2,seat storage
1096,2,buckman neighborhood
6518,2,seat red
6511,2,seat light
1098,2,buena center
1100,2,buffalo exchange
1101,2,buffalo state
6514,2,seat pack
1102,2,building 11th
1103,2,building 15th
1123,2,building entry
6487,2,scooter chain
6486,2,science west
6459,2,school music
6466,2,school possible
6465,2,school porch
6464,2,school pm
6463,2,school playground
6461,2,school outside
6460,2,school office
6458,2,school morning
6485,2,science university
6456,2,school library
6455,2,school humboldt
1132,2,building grand
1134,2,building individual
6452,2,school garage
6451,2,school field
1128,2,building foot
6468,2,school son
6469,2,school st
6470,2,school student
6471,2,school sw
6472,2,school weekend
6473,2,schwab building
6474,2,schwalbe marathon
6475,2,schwinn cruiser
6476,2,schwinn gateway
6477,2,schwinn logo
6478,2,schwinn ranger
1127,2,building food
6481,2,science building
6482,2,science center
1125,2,building fifth
6484,2,science school
1191,2,bulldog lock
6367,2,sabin elementary
6366,2,rv rack
6252,2,right building
6259,2,right lovejoy
1273,2,cable morning
6257,2,right high
1276,2,cable parking
6254,2,right corner
6253,2,right cable
6251,2,right bar
6261,2,right parking
1277,2,cable person
1278,2,cable picture
6248,2,ride thief
1279,2,cable pipe
6246,2,ride id
1281,2,cable plastic
1272,2,cable minute
1270,2,cable loop
1249,2,cable building
6271,2,ring lock
6278,2,river county
1256,2,cable entire
6276,2,rival component
6275,2,riva park
1259,2,cable garage
6272,2,ring seattle
6270,2,rims hub
1266,2,cable large
1263,2,cable housing
6268,2,rim gatorskin
1264,2,cable iron
6266,2,rigid fork
1265,2,cable kryptonite
6264,2,right window
6244,2,ride friend
6243,2,ride car
6242,2,richmond area
6216,2,rest lock
6222,2,restaurant hawthorne
6221,2,restaurant fremont
1294,2,cable stair
1295,2,cable stand
6218,2,restaurant burnside
1296,2,cable steel
1298,2,cable telephone
6241,2,rhone st
6214,2,resort casino
1300,2,cable thieve
6211,2,residential rack
6210,2,residential property
6209,2,residential porch
1303,2,cable twisted
1293,2,cable sign
6224,2,restaurant lock
1292,2,cable short
1291,2,cable security
6227,2,restaurant outside
6229,2,restaurant pub
1288,2,cable room
6231,2,restaurant sw
6232,2,restaurant window
1284,2,cable rail
6234,2,return arrest
1282,2,cable post
6236,2,return info
6237,2,return january
6238,2,return minute
6239,2,return question
6240,2,rhode island
6279,2,river drive
6281,2,river inn
1193,2,bullhorn handlebar
6334,2,room home
6345,2,room multiple
6344,2,room morning
6342,2,room metal
1207,2,burnside 30th
1212,2,burnside downtown
1214,2,burnside river
1215,2,burnside road
6347,2,room rack
6331,2,room friend
1218,2,burnside tri
6329,2,room day
1219,2,bus downtown
6327,2,room cable
6324,2,room bar
6346,2,room private
1202,2,burke gilman
6282,2,river sight
1196,2,burgermeister restaurant
1194,2,bungee cord
6363,2,rowing club
6362,2,ross island
6361,2,ross dress
6360,2,roseway height
6359,2,roseland theater
1198,2,burglar heavy
6350,2,room similar
6356,2,room work
1199,2,burglar house
1201,2,burien rack
6353,2,room thief
6352,2,room theater
6351,2,room street
1225,2,bus route
6321,2,room accessible
6320,2,room access
1244,2,c24 sram
1240,2,busy road
1242,2,bybee blvd
6296,2,road old
6295,2,road mt
6294,2,road max
6293,2,road lock
6291,2,road gresham
1229,2,bush park
1245,2,caad tiagra
6289,2,road building
6288,2,road blue
6286,2,road bar
6285,2,riverstone condo
6284,2,riverplace condominium
1239,2,busy restaurant
6300,2,road right
6302,2,road size
6303,2,road stolen
6304,2,road street
6305,2,road thief
1236,2,busy downtown
6307,2,road white
6308,2,rock cafe
1233,2,business college
6310,2,rock mountain
6311,2,rock window
1232,2,business chain
1231,2,business building
6314,2,rodney locked
6315,2,roman candle
6316,2,romin saddle
6919,2,st virginia
3224,2,heavy metal
6921,2,st white
860,2,black boy
274,2,adjacent apartment
7801,2,use main
7799,2,urgent care
276,2,adjacent rack
277,2,adjacent room
7796,2,urban apartment
7795,2,upstairs apartment
7794,2,upstair house
7793,2,upside rack
7792,2,upside metal
278,2,adjacent similar
7789,2,uo campus
7788,2,untouched morning
7787,2,unsure direction
7786,2,unsecured garage
7803,2,usual morning
7804,2,usual spot
273,2,address hour
7814,2,valley ymca
7820,2,van tool
7819,2,van plate
268,2,additional heavy
7817,2,valve cap
269,2,additional kryptonite
7815,2,value sentimental
7813,2,valley high
272,2,address garage
7812,2,valet service
7811,2,valet parking
7810,2,valencia 20th
270,2,address 3425
7808,2,uw health
271,2,address combination
7785,2,unnamed dirt
7784,2,unknown suspect
281,2,adult kid
7757,2,unit kryptonite
7763,2,university apartment
7762,2,univ arizona
291,2,afternoon sunday
7760,2,unit underground
7759,2,unit storage
7758,2,unit secure
7756,2,unit garage
7765,2,university bookstore
7755,2,unit door
7754,2,unit condo
7753,2,unit cage
7752,2,unit building
7751,2,unit break
293,2,afternoon yard
289,2,afternoon neighbor
7766,2,university broadway
7782,2,unknown gate
285,2,afternoon busy
7781,2,university village
282,2,adventist hospital
7779,2,university toledo
7778,2,university santa
7777,2,university rochester
283,2,aero bar
7774,2,university pennsylvania
288,2,afternoon lock
286,2,afternoon cable
287,2,afternoon early
7771,2,university maryland
7770,2,university lock
7769,2,university entrance
7768,2,university delaware
7822,2,vancouver lion
7823,2,vancouver respect
7824,2,vancouver st
7875,2,vista apartment
225,2,abandoned building
7882,2,wall location
7881,2,wall kryptonite
7880,2,wall garage
227,2,able bick
7876,2,von rack
230,2,able tire
7885,2,wall lombard
232,2,able wheel
7872,2,visible inside
7871,2,visible area
234,2,abus cable
7869,2,virginia avenue
237,2,ac transit
224,2,aaa office
223,2,a2b showroom
7863,2,village apt
7895,2,walled yard
215,2,74th car
7900,2,water pipe
216,2,75th tibbett
217,2,7th 8th
7897,2,walnut creek
7896,2,wallmart holgate
219,2,815 market
7887,2,wall neighboring
7893,2,wall tire
7892,2,wall storage
7891,2,wall st
7890,2,wall secure
222,2,90 minute
7888,2,wall private
7867,2,vintage bianchi
243,2,access cable
7825,2,veggies appreciation
7833,2,vehicle rear
7839,2,video able
261,2,actual different
262,2,actual model
7836,2,version model
263,2,actual rack
264,2,adapted patio
265,2,addition hazel
260,2,ace chain
266,2,addition lock
7830,2,vehicle lit
7829,2,vehicle hitch
7828,2,vehicle driveway
7827,2,vehicle door
7826,2,vehicle adjacent
7840,2,video cable
259,2,accessory lock
7861,2,villa apartment
7854,2,view cable
245,2,access door
247,2,access locked
248,2,access outsider
249,2,access parking
7856,2,view mirror
7855,2,view camera
250,2,access person
257,2,accessible magnetic
7852,2,vienna metro
252,2,access rack
255,2,accessible driveway
256,2,accessible key
7846,2,video showing
7845,2,video parking
7748,2,unique 2004
294,2,age black
7746,2,union st
341,2,amp dinner
7645,2,tree thief
7644,2,tree support
7643,2,tree store
340,2,amp clark
7641,2,tree nokomis
7640,2,tree mall
7636,2,tree branch
7647,2,trek cal
344,2,amtrak station
7634,2,transportation way
345,2,anchor secure
346,2,andersen rv
348,2,aparment del
7630,2,trainer stationary
7646,2,tree yard
7649,2,trek efx7
7628,2,trailer lock
7661,2,trek usps
7667,2,trip cable
7666,2,trinity burnside
329,2,aluminum chain
7664,2,trim black
330,2,aluminum frame
7662,2,tri met
7660,2,trek store
7650,2,trek friend
7659,2,trek saddle
7658,2,trek road
7657,2,trek rack
331,2,aluminum storage
7655,2,trek mtn
332,2,america meyer
349,2,apartment 15th
350,2,apartment 30th
7669,2,trip morning
7593,2,tolman st
7600,2,tool spare
378,2,apartment friend
7598,2,tool garage
382,2,apartment glisan
383,2,apartment good
384,2,apartment ground
385,2,apartment hall
7604,2,tower downtown
7591,2,toe cage
7590,2,today time
7589,2,title wave
387,2,apartment halsey
7587,2,tire white
7586,2,tire wheel
7601,2,topeak rear
374,2,apartment elevator
7626,2,trail abandoned
7617,2,tracking number
7625,2,traffic signal
351,2,apartment 60th
7621,2,traffic independence
354,2,apartment ave
355,2,apartment avenue
358,2,apartment big
363,2,apartment car
370,2,apartment day
7614,2,town transit
7612,2,town morning
7611,2,town max
7610,2,town florist
7609,2,town disturbing
369,2,apartment dalle
7668,2,trip hotel
7670,2,trip return
7745,2,union square
7718,2,uk payday
7724,2,ultegra carbon
7723,2,ulock wheel
7722,2,ulock rear
305,2,alberta 24th
306,2,alberta area
307,2,alberta op
7717,2,uhaul van
7726,2,ultegra wheel
7716,2,ucsd campus
7715,2,ucla faculty
7714,2,uc davis
308,2,alberta park
7712,2,ubolted tree
311,2,albina early
7725,2,ultegra speed
304,2,alberta 16th
7709,2,ty dent
298,2,airport parking
7743,2,union bank
7742,2,unharmed scene
7741,2,unharmed rack
7740,2,unforced entry
297,2,ainsworth street
7738,2,underground secure
299,2,al purple
303,2,albert hall
300,2,alarm camera
301,2,alarm wheel
7733,2,underground carpark
7732,2,underground car
7731,2,unbolted rack
7729,2,unattended second
312,2,albina press
7708,2,twisted piece
7671,2,trp cx9
324,2,alley parallel
322,2,alley locked
323,2,alley night
7685,2,true value
7684,2,truck yard
7683,2,truck work
7682,2,truck thief
7680,2,truck lot
7689,2,tualatin park
7679,2,truck locked
7678,2,truck lock
7677,2,truck house
325,2,alley substantial
7675,2,truck confine
7673,2,truck camper
7688,2,trust building
7690,2,tube dinner
7707,2,twisted open
319,2,alley building
7706,2,twisted lock
7705,2,twin rockrider
7703,2,tumbler lock
315,2,aliante saddle
7701,2,tuesday rack
316,2,alibi tiki
7698,2,tuesday december
7691,2,tube driveside
7697,2,tubeless wheel
7696,2,tubeless stock
7695,2,tube seat
7694,2,tube protector
7693,2,tube lock
7692,2,tube frame
214,2,74th avenue
213,2,70th johnson
7904,2,wave book
8133,2,work sign
8139,2,work window
8138,2,work way
8137,2,work wall
8136,2,work tuesday
8135,2,work storage
8134,2,work stock
8132,2,work shop
8141,2,workplace dewitty
58,2,13th webster
59,2,14th amp
8126,2,work oct
67,2,14th main
8121,2,work garage
8120,2,work delivery
8140,2,worker apartment
57,2,13th talk
8118,2,work cascade
52,2,13th knott
51,2,13th johnson
8156,2,yakima car
8155,2,xx crank
8154,2,wygant cleveland
8153,2,wtfbikes net
8152,2,wtc bldg
8150,2,worn paint
8143,2,workplace locker
53,2,13th lock
8148,2,world cup
8147,2,workplace storage
55,2,13th short
8145,2,workplace parking
8144,2,workplace old
69,2,14th place
72,2,14th trip
8159,2,yakima roof
8084,2,winterhaven school
8092,2,woman bus
87,2,16th clinton
8090,2,witness theft
8089,2,witness african
88,2,16th extreme
92,2,18th ave
8083,2,winter break
84,2,15th thompson
8082,2,wine bar
8081,2,window wire
8080,2,window vehicle
94,2,18th hawthorne
8076,2,window shop
8074,2,window rear
8094,2,woman road
8096,2,woman version
8115,2,woodstock safeway
81,2,15th northrup
8114,2,woodstock library
8111,2,woodstock area
77,2,15th brazee
8108,2,wooden porch
79,2,15th hancock
80,2,15th killingsworth
8104,2,wooden door
83,2,15th stark
8103,2,wooden deck
8102,2,wooden beam
8101,2,wood porch
82,2,15th prescott
8099,2,wood fenced
8098,2,wonderview nw
49,2,13th hour
48,2,13th hawthorne
8072,2,window night
8214,2,yard year
8220,2,yellow black
16,2,10th flander
17,2,10th hoyt
8217,2,year model
8216,2,year issue
8215,2,year circumstance
19,2,10th riteaid
8222,2,yellow helmet
20,2,10th salmon
8211,2,yard time
8209,2,yard tbd
8208,2,yard tall
8207,2,yard sunday
22,2,10th sw
8221,2,yellow handlebar
8223,2,yellow odyssey
8204,2,yard safe
8234,2,yoga union
8242,2,young woman
5,2,10 12
6,2,10 15
8,2,10 minute
8236,2,young adult
8235,2,york apartment
10,2,100 00
8224,2,yellow ortlieb
11,2,100 sure
8230,2,ymca cable
8228,2,yesterday afternoon
15,2,10th davis
8226,2,yepp seat
8225,2,yellow writing
8205,2,yard storage
8203,2,yard roommate
8161,2,yard access
8171,2,yard carport
8177,2,yard foot
40,2,12 45
41,2,122nd ave
42,2,12th avenue
8173,2,yard early
8172,2,yard deck
8170,2,yard camp
8179,2,yard frame
43,2,12th street
8168,2,yard buck
8167,2,yard black
46,2,13th avenue
8163,2,yard alley
8162,2,yard alberta
8178,2,yard forced
36,2,11th rack
23,2,10th union
8195,2,yard old
8201,2,yard quiet
26,2,113th st
8199,2,yard privacy
8198,2,yard post
8197,2,yard pm
8196,2,yard patio
8194,2,yard office
35,2,11th pf
27,2,114th pl
8191,2,yard minute
8190,2,yard middle
8187,2,yard kryptonite
8186,2,yard kid
34,2,11th jefferson
8073,2,window open
8071,2,window mins
7905,2,way access
176,2,40th 41st
7962,2,wheel bontrager
7961,2,wheel blue
171,2,38th bank
7959,2,wheel bell
7958,2,wheel basket
173,2,3930 montana
7955,2,wheel american
7966,2,wheel chain
7954,2,wharf rack
177,2,40th ave
7952,2,wet weather
178,2,41st street
179,2,42nd st
7949,2,western hotel
7963,2,wheel brake
7967,2,wheel cover
7946,2,west portland
163,2,35th hawthorne
7984,2,wheel porch
7983,2,wheel photo
7982,2,wheel new
7981,2,wheel motorcycle
7980,2,wheel main
162,2,35th belmont
7977,2,wheel identical
7968,2,wheel different
7976,2,wheel hub
7975,2,wheel helmet
7974,2,wheel headset
7973,2,wheel handlebar
7972,2,wheel gray
7971,2,wheel garage
7947,2,west street
7945,2,west mlk
7986,2,wheel purple
7914,2,website scooter
7922,2,week lock
202,2,5th howard
7920,2,wee hour
7919,2,wednesday morning
7918,2,wednesday lock
7916,2,webster street
7913,2,weather structure
7924,2,week noticed
7912,2,way sign
7911,2,way office
7909,2,way marina
210,2,60th stark
7907,2,way home
211,2,65th holgate
7923,2,week middle
196,2,55 pm
181,2,44th division
7935,2,west broadway
7943,2,west madison
182,2,45 minute
184,2,45th ave
186,2,47th killingsworth
187,2,48th ave
191,2,50th lincoln
193,2,530 pm
7927,2,weekend double
194,2,54 cm
7932,2,weniger hall
195,2,54th ave
7930,2,welcome police
7929,2,weeride kangaroo
7928,2,weekend monday
160,2,34th hawthorne
157,2,3425 sw
8069,2,window hour
8040,2,white rack
8046,2,white shoe
116,2,20th division
8044,2,white shimano
117,2,20th everett
8042,2,white rim
118,2,20th glisan
119,2,20th hawthorne
115,2,20th burnside
8038,2,white pickup
8037,2,white paint
8036,2,white owl
8035,2,white north
120,2,20th pine
121,2,20th place
8047,2,white specialized
114,2,20th belmont
124,2,22nd place
8062,2,window alarm
8068,2,window home
98,2,19 inch
8066,2,window frame
8065,2,window door
99,2,1935 st
100,2,196th street
8060,2,willing small
111,2,2004 carrera
8059,2,william vancouver
8057,2,wife home
106,2,1st hour
107,2,1st pine
108,2,1st salmon
109,2,1st street
123,2,22nd nw
126,2,22nd street
7989,2,wheel rear
8000,2,wheel stationary
145,2,28th place
8006,2,wheel ulock
147,2,30 lock
8003,2,wheel theft
149,2,30 tattoo
8001,2,wheel sticker
7999,2,wheel stand
8009,2,wheel white
7997,2,wheel smaller
7996,2,wheel shop
152,2,30th steele
7993,2,wheel second
153,2,30th street
154,2,30th taylor
8008,2,wheel way
8010,2,wheeler broadway
127,2,24th 25th
8019,2,white decal
129,2,24th couch
130,2,24th glisan
132,2,24th hoyt
135,2,25th belmont
8022,2,white flower
8020,2,white driveway
8018,2,white dark
8011,2,whiskey bar
8017,2,white cannondale
8016,2,white bottle
141,2,28th division
142,2,28th glisan
143,2,28th holgate
144,2,28th outside
7585,2,tire snow
388,2,apartment hour
7582,2,tire scene
715,2,bar cut
711,2,bar bright
7139,2,street helmet
7138,2,street ground
7137,2,street gate
7136,2,street garage
7135,2,street friend
7133,2,street flat
710,2,bar blue
716,2,bar deda
717,2,bar division
718,2,bar east
7129,2,street driveway
7128,2,street downtown
7126,2,street dc
7144,2,street intersection
708,2,baptist church
7124,2,street couch
695,2,balcony bar
687,2,baghdad 37th
690,2,baker apt
691,2,bakery cafe
7161,2,street office
692,2,bakery stark
7159,2,street negotiable
7155,2,street mall
706,2,bank hancock
7154,2,street lot
701,2,ballard meyer
7151,2,street location
7150,2,street lincoln
702,2,baltic street
703,2,bank account
7125,2,street cross
7122,2,street commons
686,2,baggy pant
7091,2,store thief
738,2,bar wheel
7097,2,straight handlebar
7096,2,stp finish
740,2,barber shop
742,2,barlow tavern
743,2,barn night
7090,2,store sw
7101,2,street 24th
7089,2,store st
7088,2,store sidewalk
7087,2,store security
7086,2,store second
7085,2,store san
7084,2,store room
737,2,bar tree
7102,2,street 58th
7121,2,street coffee
7112,2,street block
7120,2,street cash
727,2,bar metal
728,2,bar pliers
7115,2,street building
729,2,bar rack
7113,2,street boise
7111,2,street beaverton
735,2,bar stem
730,2,bar red
7109,2,street avenue
731,2,bar restaurant
732,2,bar scaffolding
7105,2,street address
7104,2,street 7th
7165,2,street person
685,2,bagel shop
1541,2,central park
7218,2,sun valley
652,2,backyard housemate
653,2,backyard hug
7223,2,sunday hour
655,2,backyard lock
7221,2,sunday couple
7219,2,sunday 13th
657,2,backyard mallory
643,2,backyard emerson
7216,2,successful return
7215,2,successful recovery
7214,2,subterranean parking
7213,2,subterranean garage
7212,2,subaru wagon
658,2,backyard metal
646,2,backyard freaking
642,2,backyard door
7208,2,stump jumper
7238,2,sure exact
637,2,backyard building
7243,2,sure theft
7242,2,sure person
7241,2,sure model
638,2,backyard corner
7239,2,sure frame
7237,2,support cable
7230,2,sunday wednesday
7236,2,superb delight
7235,2,super safe
7234,2,super awesome
7233,2,sunrise mall
639,2,backyard day
641,2,backyard division
7209,2,stumptown coffee
7207,2,stuff large
684,2,bag tool
7178,2,street september
7185,2,street sure
7184,2,street stair
7183,2,street st
7182,2,street south
677,2,bad idea
7179,2,street sidewalk
678,2,bag blue
7188,2,street thief
7176,2,street recovery
7174,2,street public
680,2,bag lock
7172,2,street private
7170,2,street portland
7169,2,street polouse
674,2,backyard tibbett
671,2,backyard sure
7206,2,study coffee
7199,2,structure market
660,2,backyard negotiable
7204,2,student money
661,2,backyard new
7202,2,student center
7201,2,stucki cornell
7200,2,structure suspect
7198,2,structure lock
670,2,backyard saturday
7197,2,structure cable
663,2,backyard noon
7194,2,street view
665,2,backyard plain
667,2,backyard privacy
668,2,backyard reed
744,2,bart entrance
750,2,baseline 58th
7246,2,surveillance area
6970,2,station gresham
6976,2,station park
6975,2,station night
826,2,benefit street
6973,2,station minute
6972,2,station locked
827,2,benson hotel
829,2,bent lock
825,2,beloved brand
6968,2,station cable
6967,2,station building
6966,2,station bar
6965,2,station agent
830,2,berkeley way
831,2,bern helmet
6977,2,station parking
6980,2,station road
6961,2,state fullerton
821,2,belmont night
6995,2,steel rack
819,2,belmont ave
820,2,belmont library
6992,2,steel frame
6991,2,steel fence
6990,2,steel carbon
822,2,belmont nov
6981,2,station saturday
6987,2,stay hotel
6986,2,stay gresham
6985,2,stationary mobile
6984,2,station work
6983,2,station west
6982,2,station weekend
832,2,berry street
834,2,bethesda maryland
818,2,bell right
849,2,bikerack workplace
6938,2,staircase cable
845,2,bike lock
6936,2,stair street
6935,2,stair second
846,2,bike private
848,2,bikerack fountain
851,2,birthday present
6941,2,stairwell floor
6930,2,stair minute
852,2,black aluminum
6927,2,stair home
6925,2,stair building
858,2,black blue
859,2,black bottle
6940,2,stairwell apartment
6942,2,stand cable
835,2,bethesda metro
840,2,big chain
6958,2,state campground
6956,2,stark station
837,2,bic pen
6954,2,stark oak
839,2,big ass
6952,2,star park
6950,2,stanton garage
843,2,big rack
6949,2,stanford restaurant
6948,2,stanford campus
6947,2,standard parking
841,2,big fat
6945,2,stand outside
6944,2,stand morning
6996,2,stem black
6998,2,stem single
7079,2,store market
783,2,bay door
7056,2,storage duplex
778,2,basement wheel
779,2,basket light
781,2,basket right
782,2,battery charger
7050,2,storage backyard
7048,2,storage aprtment
7058,2,storage garage
784,2,bay view
7046,2,stop rack
785,2,beach city
7044,2,stone elementary
7043,2,stone cafe
787,2,beach hayden
775,2,basement shop
7059,2,storage lock
7039,2,stolen storage
7070,2,store broadway
754,2,basement burnside
755,2,basement combination
7075,2,store east
761,2,basement karma
7072,2,store corner
763,2,basement laundry
7068,2,storage yard
7061,2,storage outside
765,2,basement lock
766,2,basement locked
767,2,basement nw
7064,2,storage resident
771,2,basement resident
772,2,basement ridley
7040,2,stolen video
789,2,beach pm
6999,2,step apartment
814,2,bell coil
7015,2,stolen car
807,2,beer festival
7012,2,stolen 12
811,2,beer karma
7010,2,stock orbea
7008,2,sticker serial
7006,2,sticker rear
7017,2,stolen craigslist
7005,2,sticker picture
815,2,bell handlebar
816,2,bell helmet
7002,2,step minute
7001,2,step home
7000,2,step corner
806,2,beer fest
7018,2,stolen day
7036,2,stolen resident
7028,2,stolen middle
7034,2,stolen property
792,2,beam outdoor
7032,2,stolen parking
793,2,beam patio
794,2,bean tea
795,2,beard homeless
796,2,beaverton hillsdale
7019,2,stolen door
798,2,bed gmc
7025,2,stolen item
799,2,bed home
800,2,bed morning
7022,2,stolen home
804,2,beer cash
7245,2,surly rack
636,2,backyard beer
7581,2,tire road
476,2,area high
471,2,area floor
472,2,area fob
7477,2,thieve adult
474,2,area gift
7475,2,thief young
475,2,area heavy
479,2,area minute
7481,2,thieve car
480,2,area negotiable
482,2,area place
7468,2,thief walking
483,2,area portland
484,2,area rack
485,2,area right
469,2,area evening
7482,2,thieve child
7463,2,thief street
7493,2,thieve parking
7499,2,thing lock
7498,2,thing cable
7497,2,thieve video
7496,2,thieve storage
7495,2,thieve secure
7494,2,thieve pod
7492,2,thieve padlock
7484,2,thieve fence
7491,2,thieve metal
461,2,area austin
7488,2,thieve hole
7487,2,thieve helmet
464,2,area burnside
467,2,area door
7464,2,thief tenant
7462,2,thief store
7501,2,thing missing
501,2,arm apartment
7441,2,thief metal
7440,2,thief male
7437,2,thief local
499,2,arizona college
7435,2,thief key
500,2,arizona state
7432,2,thief handlebar
7443,2,thief night
502,2,arm rack
503,2,arm thule
504,2,armored lock
7428,2,thief floor
506,2,art building
507,2,art fair
496,2,area wall
7444,2,thief old
7461,2,thief stolen
7453,2,thief right
7459,2,thief skinny
7458,2,thief sign
7457,2,thief secured
487,2,area secure
7455,2,thief scaled
7454,2,thief room
7452,2,thief red
495,2,area visible
7451,2,thief rear
490,2,area street
7449,2,thief private
492,2,area thieve
493,2,area time
494,2,area unsure
7500,2,thing minute
7502,2,thing value
511,2,art rack
7552,2,time polouse
417,2,apartment south
